"SITE_ID","YEAR","WEEK","DATEON","DATEOFF","SO2_CONC","SO4_CONC","NO3_CONC","HNO3_CONC","TNO3_CONC","NH4_CONC","CA_CONC","NA_CONC","MG_CONC","K_CONC","CL_CONC"
"ALH157","2016.0","40.0","09/27/2016 09:00:00","10/04/2016 08:00:00","0.467","1.0","0.748","0.521","1.261","0.339","0.526","0.012","0.051","0.08","0.034"
"STK138","2016.0","40.0","09/27/2016 09:00:00","10/04/2016 08:00:00","0.315","0.769","0.663","0.33","0.988","0.371","0.253","0.015","0.1","0.062","0.033"
"BVL130","2016.0","40.0","09/27/2016 09:00:00","10/04/2016 08:00:00","0.351","0.919","0.843","0.64","1.472","0.369","0.403","0.014","0.058","0.094","0.033"
"BVL130","2017.0","36.0","09/05/2017 09:00:00","09/12/2017 08:00:00","0.664","0.7","0.745","0.54","1.276","0.298","1.167","0.024","0.201","0.059","0.034"
"ALH157","2017.0","36.0","09/05/2017 09:00:00","09/12/2017 08:00:00","0.787","0.961","0.544","0.527","1.062","0.364","1.146","0.016","0.101","0.062","0.034"
"STK138","2017.0","36.0","09/05/2017 09:00:00","09/12/2017 08:00:00","0.671","0.686","0.933","0.641","1.563","0.313","1.087","0.028","0.306","0.067","0.033"
"BVL130","2017.0","37.0","09/12/2017 09:00:00","09/19/2017 08:00:00","0.633","1.97","0.55","1.084","1.616","0.631","0.64","0.031","0.14","0.079","0.033"
"ALH157","2017.0","37.0","09/12/2017 09:00:00","09/19/2017 08:00:00","0.783","1.738","0.435","1.046","1.464","0.572","0.537","0.04","0.065","0.085","0.034"
"STK138","2017.0","37.0","09/12/2017 09:00:00","09/19/2017 08:00:00","0.643","1.555","1.115","1.011","2.11","0.561","1.159","0.028","0.302","0.09","0.034"
"BVL130","2017.0","38.0","09/19/2017 09:00:00","09/26/2017 08:00:00","0.986","3.238","0.644","1.272","1.896","1.15","0.779","0.078","0.115","0.145","0.032"
"ALH157","2017.0","38.0","09/19/2017 09:00:00","09/26/2017 08:00:00","0.869","2.223","0.348","1.312","1.64","0.781","0.538","0.054","0.062","0.105","0.033"
"STK138","2017.0","38.0","09/19/2017 09:00:00","09/26/2017 08:00:00","1.164","2.808","0.609","1.301","1.888","1.073","0.605","0.071","0.193","0.108","0.033"
"BVL130","2017.0","39.0","09/26/2017 09:00:00","10/03/2017 08:00:00","0.881","0.95","0.773","0.691","1.453","0.401","1.304","0.047","0.201","0.161","0.036"
"ALH157","2017.0","39.0","09/26/2017 09:00:00","10/03/2017 08:00:00","0.955","0.981","0.559","0.705","1.252","0.386","0.958","0.06","0.105","0.11","0.05"
"STK138","2017.0","39.0","09/26/2017 09:00:00","10/03/2017 08:00:00","0.69","0.798","0.507","0.636","1.133","0.314","0.906","0.033","0.279","0.109","0.033"
"STK138","2018.0","36.0","09/04/2018 09:00:00","09/11/2018 08:00:00","0.311","0.473","0.42","0.352","0.767","0.224","0.263","0.047","0.104","0.125","0.033"
"ALH157","2018.0","36.0","09/04/2018 09:00:00","09/11/2018 08:00:00","0.664","0.976","0.399","0.468","0.86","0.351","0.342","0.092","0.048","0.096","0.033"
"BVL130","2018.0","36.0","09/04/2018 09:00:00","09/11/2018 08:00:00","0.439","0.823","0.516","0.399","0.909","0.324","0.325","0.059","0.069","0.084","0.033"
"ALH157","2018.0","37.0","09/11/2018 09:00:00","09/18/2018 08:00:00","0.854","1.733","0.477","1.059","1.519","0.612","0.594","0.03","0.066","0.093","0.033"
"STK138","2018.0","37.0","09/11/2018 09:00:00","09/18/2018 08:00:00","0.926","1.814","1.041","1.653","2.668","0.737","0.889","0.033","0.258","0.098","0.033"
"BVL130","2018.0","37.0","09/11/2018 09:00:00","09/18/2018 08:00:00","0.643","1.53","0.78","1.415","2.173","0.567","0.856","0.036","0.151","0.104","0.033"
"STK138","2018.0","38.0","09/18/2018 09:00:00","09/25/2018 08:00:00","0.496","1.066","0.773","0.833","1.593","0.404","0.43","0.016","0.128","0.134","0.032"
"BVL130","2018.0","38.0","09/18/2018 09:00:00","09/25/2018 08:00:00","0.601","1.371","0.83","0.561","1.382","0.497","0.89","0.025","0.159","0.145","0.033"
"ALH157","2018.0","38.0","09/18/2018 09:00:00","09/25/2018 08:00:00","0.998","1.58","0.574","0.707","1.27","0.582","0.68","0.024","0.085","0.141","0.033"
"ALH157","2018.0","39.0","09/25/2018 09:00:00","10/02/2018 08:00:00","0.792","1.097","0.49","0.83","1.306","0.334","0.591","0.021","0.073","0.1","0.033"
"BVL130","2018.0","39.0","09/25/2018 09:00:00","10/02/2018 08:00:00","0.684","0.939","0.57","0.662","1.221","0.381","0.607","0.021","0.091","0.1","0.034"
"STK138","2018.0","39.0","09/25/2018 09:00:00","10/02/2018 08:00:00","0.292","0.573","0.775","0.278","1.048","0.216","0.598","0.013","0.126","0.066","0.034"
"STK138","2019.0","36.0","09/03/2019 09:00:00","09/10/2019 08:00:00","0.322","0.753","0.525","0.342","0.862","0.327","0.295","0.018","0.081","0.075","0.033"
"BVL130","2019.0","36.0","09/03/2019 09:00:00","09/10/2019 08:00:00","0.56","1.302","0.542","0.736","1.266","0.485","0.476","0.028","0.073","0.066","0.033"
"ALH157","2019.0","36.0","09/03/2019 09:00:00","09/10/2019 08:00:00","0.64","1.451","0.571","0.614","1.175","0.521","0.573","0.038","0.064","0.083","0.033"
"ALH157","2019.0","37.0","09/10/2019 09:00:00","09/17/2019 08:00:00","0.786","1.706","0.582","0.796","1.366","0.662","0.889","0.08","0.092","0.154","0.034"
"STK138","2019.0","37.0","09/10/2019 09:00:00","09/17/2019 08:00:00","0.304","1.105","0.551","0.521","1.065","0.354","0.358","0.042","0.063","0.086","0.033"
"BVL130","2019.0","37.0","09/10/2019 09:00:00","09/17/2019 08:00:00","0.68","1.763","0.575","0.849","1.41","0.557","0.568","0.069","0.076","0.116","0.033"
"ALH157","2019.0","38.0","09/17/2019 09:00:00","09/24/2019 08:00:00","0.57","1.782","0.65","0.79","1.427","0.561","0.569","0.184","0.085","0.124","0.076"
"STK138","2019.0","38.0","09/17/2019 09:00:00","09/24/2019 08:00:00","0.465","1.885","0.481","0.847","1.314","0.686","0.248","0.041","0.064","0.103","0.033"
"BVL130","2019.0","38.0","09/17/2019 09:00:00","09/24/2019 08:00:00","0.583","1.988","0.748","1.148","1.878","0.644","0.608","0.157","0.094","0.099","0.037"
"STK138","2019.0","39.0","09/24/2019 09:00:00","10/01/2019 08:00:00","0.371","1.092","0.525","0.536","1.052","0.247","0.424","0.095","0.107","0.086","0.033"
"BVL130","2019.0","39.0","09/24/2019 09:00:00","10/01/2019 08:00:00","0.469","1.174","0.495","0.527","1.013","0.412","0.383","0.116","0.074","0.099","0.035"
"ALH157","2019.0","39.0","09/24/2019 09:00:00","10/01/2019 08:00:00","0.852","1.606","0.888","0.722","1.599","0.56","0.696","0.229","0.109","0.124","0.045"
"ALH157","2020.0","36.0","09/01/2020 09:00:00","09/08/2020 08:00:00","1.129","1.328","0.485","0.856","1.327","0.435","0.753","0.024","0.099","0.093","0.033"
"BVL130","2020.0","36.0","09/01/2020 09:00:00","09/08/2020 08:00:00","0.638","1.187","0.474","0.654","1.118","0.391","0.69","0.022","0.109","0.082","0.033"
"STK138","2020.0","36.0","09/01/2020 09:00:00","09/08/2020 08:00:00","0.309","0.702","0.411","0.395","0.8","0.174","1.082","0.042","0.222","0.083","0.034"
"ALH157","2020.0","37.0","09/08/2020 09:00:00","09/15/2020 08:00:00","0.472","2.537","0.28","1.463","1.719","0.814","0.351","0.032","0.047","0.1","0.034"
"STK138","2020.0","37.0","09/08/2020 09:00:00","09/15/2020 08:00:00","0.273","0.506","0.237","0.505","0.735","0.243","0.094","0.01","0.03","0.065","0.034"
"BVL130","2020.0","37.0","09/08/2020 09:00:00","09/15/2020 08:00:00","0.332","2.328","0.509","1.374","1.861","0.778","0.332","0.027","0.073","0.103","0.033"
"STK138","2020.0","38.0","09/15/2020 09:00:00","09/22/2020 08:00:00","0.623","0.651","0.531","0.65","1.17","0.322","0.582","0.017","0.158","0.081","0.033"
"BVL130","2020.0","38.0","09/15/2020 09:00:00","09/22/2020 08:00:00","0.576","0.805","0.668","0.702","1.359","0.336","0.839","0.023","0.147","0.103","0.034"
"ALH157","2020.0","38.0","09/15/2020 09:00:00","09/22/2020 08:00:00","0.549","0.902","0.536","0.558","1.084","0.3","0.68","0.029","0.083","0.097","0.033"
"ALH157","2020.0","39.0","09/22/2020 09:00:00","09/29/2020 08:00:00","0.647","1.415","0.732","0.838","1.557","0.335","0.844","0.113","0.105","0.156","0.033"
"BVL130","2020.0","39.0","09/22/2020 09:00:00","09/29/2020 08:00:00","0.549","1.121","0.664","0.71","1.362","0.358","0.691","0.073","0.106","0.127","0.037"
"STK138","2020.0","39.0","09/22/2020 09:00:00","09/29/2020 08:00:00","0.408","1.039","1.027","0.456","1.476","0.319","1.226","0.062","0.208","0.122","0.033"
"BVL130","2020.0","40.0","09/29/2020 09:00:00","10/06/2020 08:00:00","0.355","0.475","0.422","0.363","0.779","0.19","0.54","0.013","0.086","0.077","0.034"
"STK138","2020.0","40.0","09/29/2020 09:00:00","10/06/2020 08:00:00","0.352","0.341","0.336","0.256","0.588","0.135","0.586","0.014","0.142","0.055","0.034"
"ALH157","2020.0","40.0","09/29/2020 09:00:00","10/06/2020 08:00:00","0.623","0.506","0.497","0.282","0.775","0.152","0.943","0.021","0.092","0.103","0.037"
"BVL130","2015.0","41.0","10/06/2015 09:00:00","10/13/2015 08:00:00","1.142","1.822","1.108","1.315","2.403","0.562","1.239","0.062","0.154","0.128","0.034"
"ALH157","2015.0","41.0","10/06/2015 09:00:00","10/13/2015 08:00:00","1.416","2.081","1.243","1.26","2.483","0.593","1.396","0.081","0.141","0.149","0.033"
"STK138","2015.0","41.0","10/06/2015 09:00:00","10/13/2015 08:00:00","","","","","","","","","","",""
"BVL130","2015.0","42.0","10/13/2015 09:00:00","10/20/2015 08:00:00","1.428","0.499","0.665","0.638","1.292","0.248","1.691","0.021","0.151","0.113","0.035"
"ALH157","2015.0","42.0","10/13/2015 09:00:00","10/20/2015 08:00:00","1.435","0.546","0.72","0.611","1.321","0.245","1.967","0.026","0.1","0.124","0.035"
"ALH157","2015.0","43.0","10/20/2015 09:00:00","10/27/2015 08:00:00","1.412","1.421","1.6","0.764","2.352","0.467","0.851","0.319","0.135","0.137","0.104"
"BVL130","2015.0","43.0","10/20/2015 09:00:00","10/27/2015 08:00:00","1.975","1.226","1.551","0.77","2.309","0.484","1.104","0.168","0.181","0.116","0.063"
"BVL130","2015.0","44.0","10/27/2015 09:00:00","11/03/2015 08:00:00","0.804","0.966","0.528","0.828","1.343","0.343","0.258","0.011","0.035","0.039","0.03"
"ALH157","2015.0","44.0","10/27/2015 09:00:00","11/03/2015 08:00:00","0.792","1.234","0.911","0.708","1.607","0.579","0.18","0.011","0.018","0.04","0.057"
"ALH157","2016.0","41.0","10/04/2016 09:00:00","10/11/2016 08:00:00","1.254","1.313","0.833","0.969","1.786","0.468","0.921","0.033","0.089","0.147","0.034"
"BVL130","2016.0","41.0","10/04/2016 09:00:00","10/11/2016 08:00:00","0.865","1.237","0.81","0.88","1.676","0.523","0.96","0.029","0.142","0.13","0.033"
"STK138","2016.0","41.0","10/04/2016 09:00:00","10/11/2016 08:00:00","0.937","1.129","0.874","0.662","1.526","0.506","0.647","0.017","0.161","0.103","0.033"
"STK138","2016.0","42.0","10/11/2016 09:00:00","10/18/2016 08:00:00","0.664","1.387","0.928","0.802","1.717","0.519","0.71","0.111","0.144","0.1","0.035"
"BVL130","2016.0","42.0","10/11/2016 09:00:00","10/18/2016 08:00:00","0.644","1.323","1.004","0.814","1.805","0.509","0.5","0.134","0.079","0.122","0.04"
"ALH157","2016.0","42.0","10/11/2016 09:00:00","10/18/2016 08:00:00","1.022","1.616","1.187","0.82","1.994","0.554","0.871","0.228","0.127","0.192","0.084"
"BVL130","2016.0","43.0","10/18/2016 09:00:00","10/25/2016 08:00:00","0.933","0.874","1.058","0.653","1.7","0.366","0.89","0.043","0.162","0.094","0.034"
"STK138","2016.0","43.0","10/18/2016 09:00:00","10/25/2016 08:00:00","0.858","0.695","1.351","0.538","1.88","0.333","1.584","0.016","0.371","0.107","0.034"
"ALH157","2016.0","43.0","10/18/2016 09:00:00","10/25/2016 08:00:00","1.438","1.225","1.096","0.795","1.879","0.394","1.045","0.061","0.148","0.097","0.034"
"STK138","2016.0","44.0","10/25/2016 09:00:00","11/01/2016 08:00:00","0.908","1.586","1.995","0.754","2.736","0.889","0.547","0.098","0.074","0.122","0.048"
"ALH157","2016.0","44.0","10/25/2016 09:00:00","11/01/2016 08:00:00","1.558","1.865","1.728","1.093","2.804","0.801","0.681","0.138","0.084","0.111","0.055"
"BVL130","2016.0","44.0","10/25/2016 09:00:00","11/01/2016 08:00:00","1.067","1.549","1.361","0.886","2.233","0.68","0.493","0.08","0.066","0.094","0.035"
"BVL130","2017.0","40.0","10/03/2017 09:00:00","10/10/2017 08:00:00","0.774","1.371","0.712","0.82","1.519","0.34","0.361","0.252","0.08","0.13","0.035"
"ALH157","2017.0","40.0","10/03/2017 09:00:00","10/10/2017 08:00:00","0.808","1.461","1.149","0.764","1.901","0.259","0.518","0.389","0.114","0.172","0.039"
"STK138","2017.0","40.0","10/03/2017 09:00:00","10/10/2017 08:00:00","0.544","0.722","0.684","0.506","1.182","0.289","0.486","0.097","0.157","0.113","0.033"
"BVL130","2017.0","41.0","10/10/2017 09:00:00","10/17/2017 08:00:00","0.65","1.408","0.393","0.86","1.24","0.53","0.269","0.032","0.049","0.084","0.034"
"ALH157","2017.0","41.0","10/10/2017 09:00:00","10/17/2017 08:00:00","0.855","1.433","0.503","0.973","1.46","0.536","0.352","0.033","0.051","0.11","0.035"
"STK138","2017.0","41.0","10/10/2017 09:00:00","10/17/2017 08:00:00","0.181","0.841","0.418","0.579","0.988","0.34","0.198","0.012","0.052","0.072","0.033"
"ALH157","2017.0","42.0","10/17/2017 09:00:00","10/24/2017 08:00:00","1.095","0.803","1.0","0.924","1.909","0.329","0.773","0.144","0.099","0.124","0.111"
"STK138","2017.0","42.0","10/17/2017 09:00:00","10/24/2017 08:00:00","0.662","0.705","0.916","0.751","1.655","0.166","1.018","0.101","0.165","0.119","0.05"
"BVL130","2017.0","42.0","10/17/2017 09:00:00","10/24/2017 08:00:00","1.126","0.793","0.973","0.787","1.748","0.326","0.764","0.1","0.112","0.125","0.095"
"ALH157","2017.0","43.0","10/24/2017 09:00:00","10/31/2017 08:00:00","0.772","0.514","0.755","0.429","1.178","0.238","1.465","0.025","0.104","0.105","0.036"
"BVL130","2017.0","43.0","10/24/2017 09:00:00","10/31/2017 08:00:00","0.664","0.525","0.758","0.334","1.087","0.242","1.026","0.02","0.119","0.068","0.035"
"STK138","2017.0","43.0","10/24/2017 09:00:00","10/31/2017 08:00:00","0.491","0.35","0.806","0.281","1.082","0.214","1.087","0.018","0.167","0.07","0.03"
"ALH157","2017.0","44.0","10/31/2017 09:00:00","11/07/2017 08:00:00","0.633","2.669","2.499","0.56","3.05","1.444","0.402","0.112","0.05","0.092","0.103"
"STK138","2017.0","44.0","10/31/2017 09:00:00","11/07/2017 08:00:00","0.603","0.998","2.289","0.25","2.535","0.9","0.37","0.014","0.071","0.06","0.039"
"BVL130","2017.0","44.0","10/31/2017 09:00:00","11/07/2017 08:00:00","0.598","2.102","2.967","0.393","3.353","1.386","0.317","0.061","0.053","0.071","0.079"
"STK138","2018.0","40.0","10/02/2018 09:00:00","10/09/2018 08:00:00","0.296","0.792","0.494","0.596","1.081","0.259","0.264","0.087","0.058","0.082","0.033"
"BVL130","2018.0","40.0","10/02/2018 09:00:00","10/09/2018 08:00:00","0.583","1.783","0.873","0.841","1.7","0.525","0.618","0.169","0.128","0.131","0.033"
"ALH157","2018.0","40.0","10/02/2018 09:00:00","10/09/2018 08:00:00","0.635","1.543","0.794","0.619","1.404","0.426","0.678","0.217","0.12","0.135","0.034"
"ALH157","2018.0","41.0","10/09/2018 09:00:00","10/16/2018 08:00:00","0.33","1.063","1.064","0.267","1.328","0.524","0.269","0.122","0.046","0.093","0.096"
"STK138","2018.0","41.0","10/09/2018 09:00:00","10/16/2018 08:00:00","0.383","0.863","0.768","0.256","1.02","0.41","0.439","0.052","0.093","0.043","0.034"
"BVL130","2018.0","41.0","10/09/2018 09:00:00","10/16/2018 08:00:00","0.349","1.067","0.938","0.297","1.231","0.492","0.289","0.092","0.051","0.052","0.041"
"BVL130","2018.0","42.0","10/16/2018 09:00:00","10/23/2018 08:00:00","0.963","0.502","0.848","0.571","1.41","0.237","0.962","0.02","0.14","0.122","0.035"
"STK138","2018.0","42.0","10/16/2018 09:00:00","10/23/2018 08:00:00","0.603","0.327","0.591","0.418","1.002","0.162","1.495","0.02","0.24","0.083","0.034"
"ALH157","2018.0","42.0","10/16/2018 09:00:00","10/23/2018 08:00:00","1.09","0.632","0.831","0.699","1.519","0.235","1.067","0.024","0.151","0.147","0.053"
"STK138","2018.0","43.0","10/23/2018 09:00:00","10/30/2018 08:00:00","0.753","0.651","3.882","0.621","4.493","1.059","0.727","0.025","0.258","0.107","0.043"
"ALH157","2018.0","43.0","10/23/2018 09:00:00","10/30/2018 08:00:00","1.271","0.824","1.804","0.939","2.728","0.418","1.026","0.032","0.119","0.107","0.168"
"BVL130","2018.0","43.0","10/23/2018 09:00:00","10/30/2018 08:00:00","0.708","0.696","2.442","0.68","3.111","0.474","1.253","0.025","0.151","0.095","0.034"
"STK138","2018.0","44.0","10/30/2018 09:00:00","11/06/2018 08:00:00","0.333","0.592","1.683","0.314","1.992","0.552","0.362","0.019","0.08","0.063","0.033"
"ALH157","2018.0","44.0","10/30/2018 09:00:00","11/06/2018 08:00:00","0.801","0.925","1.593","0.416","2.003","0.55","0.37","0.039","0.048","0.057","0.034"
"BVL130","2018.0","44.0","10/30/2018 09:00:00","11/06/2018 08:00:00","0.434","0.912","1.603","0.48","2.075","0.686","0.196","0.033","0.035","0.057","0.034"
"STK138","2019.0","40.0","10/01/2019 09:00:00","10/08/2019 08:00:00","0.284","0.454","0.334","0.251","0.581","0.2","0.137","0.043","0.04","0.057","0.033"
"ALH157","2019.0","40.0","10/01/2019 09:00:00","10/08/2019 08:00:00","0.7","0.858","0.613","0.395","1.002","0.334","0.574","0.128","0.083","0.089","0.034"
"BVL130","2019.0","40.0","10/01/2019 09:00:00","10/08/2019 08:00:00","0.465","0.765","0.513","0.502","1.007","0.296","0.365","0.078","0.082","0.089","0.033"
"STK138","2019.0","41.0","10/08/2019 09:00:00","10/15/2019 08:00:00","0.671","0.654","0.673","0.512","1.177","0.32","0.486","0.026","0.134","0.067","0.034"
"BVL130","2019.0","41.0","10/08/2019 09:00:00","10/15/2019 08:00:00","0.675","0.656","0.639","0.465","1.097","0.289","0.585","0.036","0.088","0.09","0.034"
"ALH157","2019.0","41.0","10/08/2019 09:00:00","10/15/2019 08:00:00","0.77","0.721","0.497","0.545","1.034","0.268","0.592","0.04","0.054","0.077","0.034"
"ALH157","2019.0","42.0","10/15/2019 09:00:00","10/22/2019 08:00:00","0.564","0.83","0.85","0.474","1.316","0.317","1.023","0.012","0.077","0.087","0.034"
"BVL130","2019.0","42.0","10/15/2019 09:00:00","10/22/2019 08:00:00","0.608","0.852","1.032","0.631","1.653","0.339","0.936","0.012","0.115","0.077","0.034"
"STK138","2019.0","42.0","10/15/2019 09:00:00","10/22/2019 08:00:00","0.517","0.683","1.107","0.594","1.692","0.262","0.708","0.009","0.179","0.057","0.034"
"STK138","2019.0","43.0","10/22/2019 09:00:00","10/29/2019 08:00:00","0.416","0.571","2.287","0.378","2.659","0.603","0.566","0.009","0.097","0.053","0.034"
"ALH157","2019.0","43.0","10/22/2019 09:00:00","10/29/2019 08:00:00","0.509","0.852","1.778","0.368","2.14","0.405","0.618","0.012","0.065","0.065","0.034"
"BVL130","2019.0","43.0","10/22/2019 09:00:00","10/29/2019 08:00:00","0.419","0.848","2.449","0.49","2.931","0.554","0.649","0.013","0.109","0.072","0.034"
"ALH157","2019.0","44.0","10/29/2019 09:00:00","11/05/2019 08:00:00","0.547","0.566","0.676","0.5","1.169","0.286","0.321","0.012","0.036","0.048","0.035"
"STK138","2019.0","44.0","10/29/2019 09:00:00","11/05/2019 08:00:00","0.388","0.662","1.666","0.165","1.828","0.497","0.549","0.016","0.087","0.036","0.035"
"BVL130","2019.0","44.0","10/29/2019 09:00:00","11/05/2019 08:00:00","0.535","0.677","0.832","0.467","1.292","0.38","0.221","0.014","0.029","0.025","0.035"
"STK138","2020.0","41.0","10/06/2020 09:00:00","10/13/2020 08:00:00","0.558","0.877","0.963","0.502","1.457","0.306","1.937","0.095","0.451","0.153","0.035"
"ALH157","2020.0","41.0","10/06/2020 09:00:00","10/13/2020 08:00:00","0.891","1.504","1.04","0.753","1.781","0.111","1.789","0.217","0.203","0.227","0.038"
"BVL130","2020.0","41.0","10/06/2020 09:00:00","10/13/2020 08:00:00","0.568","1.019","1.115","0.706","1.81","0.299","1.591","0.097","0.273","0.202","0.035"
"ALH157","2020.0","42.0","10/13/2020 09:00:00","10/20/2020 08:00:00","0.668","0.925","0.89","0.388","1.272","0.192","2.33","0.178","0.253","0.298","0.084"
"STK138","2020.0","42.0","10/13/2020 09:00:00","10/20/2020 08:00:00","0.372","0.588","0.818","0.313","1.126","0.216","2.372","0.041","0.391","0.143","0.042"
"BVL130","2020.0","42.0","10/13/2020 09:00:00","10/20/2020 08:00:00","0.608","0.592","0.826","0.366","1.186","0.164","1.511","0.076","0.151","0.17","0.048"
"BVL130","2020.0","43.0","10/20/2020 09:00:00","10/27/2020 08:00:00","0.27","0.911","1.157","0.681","1.827","0.553","0.15","0.107","0.047","0.068","0.057"
"ALH157","2020.0","43.0","10/20/2020 09:00:00","10/27/2020 08:00:00","0.295","1.116","1.003","0.626","1.62","0.589","0.156","0.135","0.038","0.07","0.062"
"STK138","2020.0","43.0","10/20/2020 09:00:00","10/27/2020 08:00:00","0.191","0.567","1.064","0.314","1.374","0.506","0.112","0.017","0.037","0.044","0.035"
"ALH157","2020.0","44.0","10/27/2020 09:00:00","11/03/2020 08:00:00","0.731","0.89","1.008","0.785","1.78","0.396","0.695","0.02","0.067","0.059","0.037"
"BVL130","2020.0","44.0","10/27/2020 09:00:00","11/03/2020 08:00:00","0.716","0.747","1.43","0.654","2.074","0.491","0.615","0.022","0.109","0.074","0.035"
"STK138","2020.0","44.0","10/27/2020 09:00:00","11/03/2020 08:00:00","0.544","0.761","1.358","0.524","1.873","0.484","1.737","0.025","0.23","0.09","0.035"
"BVL130","2015.0","45.0","11/03/2015 09:00:00","11/10/2015 08:00:00","0.619","0.788","0.606","0.674","1.269","0.47","0.061","0.009","0.009","0.024","0.034"
"ALH157","2015.0","45.0","11/03/2015 09:00:00","11/10/2015 08:00:00","0.897","1.517","1.305","1.012","2.301","0.9","0.213","0.011","0.026","0.06","0.034"
"STK138","2015.0","45.0","11/03/2015 09:00:00","11/10/2015 08:00:00","0.854","1.672","2.098","0.724","2.811","1.19","0.448","0.014","0.085","0.074","0.033"
"STK138","2015.0","46.0","11/10/2015 09:00:00","11/17/2015 08:00:00","0.917","0.975","1.788","0.542","2.321","0.558","0.658","0.022","0.104","0.062","0.038"
"ALH157","2015.0","46.0","11/10/2015 09:00:00","11/17/2015 08:00:00","1.323","0.859","0.954","0.793","1.734","0.383","0.672","0.026","0.06","0.075","0.036"
"BVL130","2015.0","46.0","11/10/2015 09:00:00","11/17/2015 08:00:00","1.408","0.783","1.149","0.904","2.039","0.505","0.421","0.023","0.049","0.053","0.039"
"ALH157","2015.0","47.0","11/17/2015 09:00:00","11/24/2015 08:00:00","1.624","0.492","0.664","0.578","1.233","0.259","0.244","0.055","0.03","0.039","0.035"
"STK138","2015.0","47.0","11/17/2015 09:00:00","11/24/2015 08:00:00","1.013","0.503","1.816","0.267","2.079","0.576","0.287","0.045","0.069","0.04","0.055"
"BVL130","2015.0","47.0","11/17/2015 09:00:00","11/24/2015 08:00:00","0.974","0.511","0.996","0.472","1.461","0.386","0.152","0.047","0.027","0.034","0.031"
"BVL130","2015.0","48.0","11/24/2015 09:00:00","12/01/2015 08:00:00","1.22","0.773","1.603","0.469","2.064","0.616","0.123","0.128","0.029","0.037","0.107"
"ALH157","2015.0","48.0","11/24/2015 09:00:00","12/01/2015 08:00:00","1.077","1.183","1.883","0.414","2.291","0.721","0.186","0.219","0.044","0.049","0.262"
"STK138","2015.0","48.0","11/24/2015 09:00:00","12/01/2015 08:00:00","0.719","0.658","2.1","0.239","2.335","0.804","0.126","0.071","0.041","0.058","0.09"
"BVL130","2016.0","45.0","11/01/2016 09:00:00","11/08/2016 08:00:00","1.224","1.094","1.622","1.518","3.117","0.595","0.438","0.084","0.066","0.094","0.034"
"STK138","2016.0","45.0","11/01/2016 09:00:00","11/08/2016 08:00:00","1.313","0.973","2.279","1.175","3.435","0.597","0.928","0.03","0.153","0.102","0.033"
"ALH157","2016.0","46.0","11/08/2016 09:00:00","11/15/2016 08:00:00","","","","","","","","","","",""
"STK138","2016.0","46.0","11/08/2016 09:00:00","11/15/2016 08:00:00","0.951","0.539","1.973","0.551","2.515","0.323","2.148","0.024","0.249","0.094","0.048"
"BVL130","2016.0","46.0","11/08/2016 09:00:00","11/15/2016 08:00:00","1.01","0.701","1.605","0.622","2.217","0.464","0.647","0.023","0.092","0.071","0.048"
"ALH157","2016.0","47.0","11/15/2016 09:00:00","11/22/2016 08:00:00","","","","","","","","","","",""
"STK138","2016.0","47.0","11/15/2016 09:00:00","11/22/2016 08:00:00","0.962","0.861","2.542","0.583","3.115","0.736","1.41","0.029","0.297","0.106","0.05"
"BVL130","2016.0","47.0","11/15/2016 09:00:00","11/22/2016 08:00:00","1.021","1.237","2.824","0.564","3.379","0.731","1.411","0.033","0.13","0.093","0.062"
"STK138","2016.0","48.0","11/22/2016 09:00:00","11/29/2016 08:00:00","0.484","1.284","2.713","0.183","2.893","1.235","0.209","0.022","0.05","0.04","0.058"
"BVL130","2016.0","48.0","11/22/2016 09:00:00","11/29/2016 08:00:00","0.692","1.679","3.519","0.184","3.7","1.614","0.192","0.014","0.019","0.043","0.071"
"ALH157","2016.0","48.0","11/22/2016 09:00:00","11/29/2016 08:00:00","0.943","1.813","2.896","0.337","3.228","1.449","0.221","0.017","0.017","0.046","0.051"
"ALH157","2016.0","49.0","11/29/2016 09:00:00","12/06/2016 08:00:00","0.704","1.364","1.962","0.24","2.198","0.932","0.347","0.018","0.02","0.041","0.047"
"BVL130","2016.0","49.0","11/29/2016 09:00:00","12/06/2016 08:00:00","0.483","1.056","1.757","0.182","1.937","0.827","0.186","0.017","0.019","0.029","0.038"
"STK138","2016.0","49.0","11/29/2016 09:00:00","12/06/2016 08:00:00","0.4","1.0","2.057","0.144","2.198","0.908","0.09","0.016","0.017","0.022","0.04"
"STK138","2017.0","45.0","11/07/2017 09:00:00","11/14/2017 08:00:00","0.577","1.173","4.707","0.326","5.028","1.176","1.032","0.03","0.24","0.091","0.076"
"BVL130","2017.0","45.0","11/07/2017 09:00:00","11/14/2017 08:00:00","0.66","1.306","4.091","0.535","4.618","1.414","0.555","0.022","0.092","0.074","0.06"
"ALH157","2017.0","45.0","11/07/2017 09:00:00","11/14/2017 08:00:00","0.875","1.156","2.723","0.618","3.331","0.879","0.602","0.021","0.068","0.066","0.035"
"ALH157","2017.0","46.0","11/14/2017 09:00:00","11/21/2017 08:00:00","1.228","1.497","1.867","0.637","2.494","0.965","0.343","0.035","0.045","0.062","0.035"
"STK138","2017.0","46.0","11/14/2017 09:00:00","11/21/2017 08:00:00","0.712","1.171","2.845","0.339","3.178","1.174","0.433","0.024","0.082","0.057","0.035"
